TF	Gene	FC
baeR	yphA	0.05493016222526301
baeR	yphB	0.27613408295444064
baeR	yphC	0.28560096007736985
baeR	yphD	1.2648077557780473
baeR	yphE	1.3935988006624231
baeR	yphF	1.4140065078302835
baeR	yphG	0.4732701268339746
baeR	yphH	0.5542946010578368
baeR	ypjA	1.0826007084829636
baeR	ypjC	0.10554359929405484
baeR	ypjD	-1.3520940651741218
baeR	ypjF	-0.22647417927646027
baeR	ypjM_1	-0.685611581177059
baeR	ypjM_2	0.7114787420287884
baeR	ypjM_3	0.739767752066275
baeR	yqaA	-1.5108626384947206
baeR	yqaB	-1.6735773790989323
baeR	yqaE	1.3288300436439042
baeR	yqcA	-0.1926873315494762
baeR	yqcC	-0.6900589678123119
baeR	yqcE	1.9335363874073481
baeR	yqeA	0.6848562760295
baeR	yqeB	0.6341540274836318
baeR	yqeC	1.2296498836540193
baeR	yqeF	1.472692234326755
baeR	yqeG	2.201247676873788
baeR	yqeH	0.4017990205611695
baeR	yqeI	0.2582609453249342
baeR	yqeJ	0.3532702157890615
baeR	yqeK	0.5969685010479668
baeR	yqfA	0.3625722644856284
baeR	yqfB	0.9538247627464739
baeR	yqfE	0.47440013089566263
baeR	yqgA	1.3277152538241543
baeR	yqgB	-2.2385161635617132
baeR	yqgC	1.061382002551194
baeR	yqgE	-1.607856127668876
baeR	yqgF	-0.7501892219326823
baeR	yqhA	-1.479816644122062
baeR	yqhC	0.7420768611665985
baeR	yqhD	1.7346936361347631
baeR	yqhG	1.1527248627379587
baeR	yqhH	-0.6668131489711325
baeR	yqiA	-0.23806645022545705
baeR	yqiB	0.44323523203258197
baeR	yqiC	-1.117153324150106
baeR	yqiG	0.4027506608479646
baeR	yqiH	0.8871007855193543
baeR	yqiI	0.5573009807792341
baeR	yqiJ	0.9039326436517681
baeR	yqiK	1.244510663971679
baeR	yqjA	-0.6119695611885255
baeR	yqjD	0.8684034969561188
baeR	yqjE	0.4247141899121441
baeR	yqjG	0.23942909729453288
baeR	yqjH	1.219876986765439
baeR	yqjI	1.9274337697004633
baeR	yqjK	-0.45928447582613424
baeR	yraH	0.3837759041981966
baeR	yraI	1.4315982244726766
baeR	yraN	0.20228603225166816
baeR	yraP	-0.7928783718412024
baeR	yraQ	1.156960723109225
baeR	yraR	1.0358044998480054
baeR	yrbG	0.10837723555042882
baeR	yrbL	0.5202432840960113
baeR	yrdA	0.35605999448148196
baeR	yrdB	-0.6721905102443778
baeR	yrdD	-1.139588004112405
baeR	yrfF	-0.0745844363423127
baeR	yrfG	0.8123337137837894
baeR	yrhA	1.0278993358821276
baeR	yrhB	-0.8619847125928092
baeR	ysaA	1.0950781844332014
baeR	ysgA	-0.747816330434674
baeR	ytfA	1.0286751660800233
baeR	ytfB	-0.20226312949071998
baeR	ytfE	0.5500996472733274
baeR	ytfF	1.1453950169139138
baeR	ytfG	0.43683347922283045
baeR	ytfH	0.2705822123949662
baeR	ytfI	1.802591954185687
baeR	ytfJ	1.6884482065448108
baeR	ytfK	1.166668590939531
baeR	ytfL	0.35409398928699914
baeR	ytfP	-1.2636103748713747
baeR	ytfQ	0.3604077396959517
baeR	ytfR	1.1705615371622815
baeR	ytfT	1.0887133806702811
baeR	yzcX	0.3192632293137199
baeR	yzgL	-0.8839470755365376
baeR	zapA	-0.39906435732350676
baeR	zapB	0.5835499142076978
baeR	zapC	-1.051788001455703
baeR	zapD	-0.15544415024558508
baeR	zipA	-1.1931428244553173
baeR	zitB	-0.3477984050370067
baeR	zntA	0.017414205811588254
baeR	znuA	-2.0210318281152366
baeR	znuB	0.5087098439309562
baeR	znuC	-1.7730425835646006
baeR	zraP	3.786869442029115
baeR	zraR	1.0571638483624282
baeR	zraS	0.40886878222803236
baeR	zupT	0.12871503510306215
baeR	zur	-0.27794607393749776
baeR	zwf	-1.1290851987074144
bglJ	bglB	2.3714968948695208
bglJ	bglF	1.5508348208523575
bglJ	bglG	3.083007938004377
bglJ	bglJ	10.312030071943711
bglJ	btuB	2.3577997422440142
bglJ	chiA	1.640599497112577
bglJ	galU	1.4703031546462915
bglJ	lolB	0.6631569789403702
bglJ	molR_1	2.3069974442365324
bglJ	molR_2	0.8419473690258236
bglJ	pncC	0.9402195141878368
bglJ	qmcA	1.1932490529953674
bglJ	rhsB	3.0340686962289865
bglJ	rhsC	3.1476737508806116
bglJ	setA	1.620469399899714
bglJ	sfsB	1.9669291762296366
bglJ	tilS	0.8879657347519238
bglJ	yadS	1.6986426959137475
bglJ	yaeR	1.7842721537258617
bglJ	yaiP	-2.2377249297457937
bglJ	yajI	1.518656247743203
bglJ	ybbJ	1.013106809995458
bglJ	ybcI	1.186260793046542
bglJ	ybfB	3.8114051296153626
bglJ	ybfC	2.581524574969612
bglJ	ybfD	3.0887997826319116
bglJ	ybfO	2.597168300827779
bglJ	ybjD	1.3430598307665758
bglJ	ycbB	1.8521546325305949
bglJ	yciT	1.3866951310127569
bglJ	ydjM	0.8830577089533923
bglJ	yeaE	2.0305061157506867
bglJ	yeaO	1.3929114293102698
bglJ	yecT	2.864471463799049
bglJ	yegK	2.316224322288104
bglJ	yegL	3.229632797706552
bglJ	yfbR	1.6900228409681166
bglJ	yfhM	0.8416891018254695
bglJ	yfhR	1.6351675880814238
bglJ	yggM	1.71441155172026
bglJ	ygiZ	3.3533560380630014
bglJ	yhaI	1.4824445092819296
bglJ	yhhH	3.126934813862173
bglJ	yiaA	2.452889298262502
bglJ	yiaB	3.7206465737270515
bglJ	yibG	4.441822526553982
bglJ	yibJ	3.1455705951782647
bglJ	yidI	1.5408408478132352
bglJ	yidK	1.1627783846562478
bglJ	yidL	2.6046099046640587
bglJ	yidX	1.8560016591930937
bglJ	yigF	2.673594865504629
bglJ	yigG	3.979971134460642
bglJ	yihF	1.702918762857579
bglJ	ykiA	2.688272571029118
bglJ	ynbA	3.687160668117402
bglJ	ynbB	2.4527473821855845
bglJ	ynjI	2.1291232545732974
bglJ	yqhG	3.3684303183040303
bglJ	yqhH	1.8342157308936249
crp	insN-1	1.3557905574702367
crp	insO-1	3.149569194248499
crp	perR	1.7670745171683386
crp	proA	3.274192504917476
crp	proB	3.7670475341818754
crp	rcsF	2.025629541374554
crp	yaeB	1.504979884193852
crp	yafY	2.4159794932171637
crp	yhjX	-1.6402771341140918
crp	ykfA	1.9576967560423029
crp	ykfB	2.962789242252407
fis	aaeA	-0.14076368192691466
fis	accA	-0.20687462882174057
fis	accD	-0.17396876506643064
fis	aceB	-0.05255382725565575
fis	aceE	-0.33217158623598364
fis	acnB	0.838437749443929
fis	acpS	-0.1851689939011074
fis	acpT	0.16620265474821666
fis	acrD	0.011374390665727954
fis	ada	0.056711424740648025
fis	add	-0.7201241247989716
fis	ade	0.38420998657378774
fis	adiA	0.06658574574452819
fis	adiY	0.29439091149902125
fis	adk	-0.348456825066337
fis	aegA	0.003235712771510629
fis	aer	0.7754271926744492
fis	afuC	0.1758547835577757
fis	agaI	0.12102456007552112
fis	agaR	0.28644180711374284
fis	agp	0.3318685845990567
fis	ahpC	-0.1868686698672364
fis	alaA	-0.12833390130933386
fis	alkB	-0.19065827436793495
fis	allB	-0.11482326845566777
fis	allC	0.13367505980957475
fis	allD	0.19056436518921704
fis	allR	-0.4410861953865801
fis	alsA	0.0870312467073178
fis	alsB	0.22309400796302623
fis	alsE	0.027757575633889624
fis	alsK	0.08116979867063108
fis	amiA	-0.36795137265881994
fis	amiB	0.17278971240260746
fis	amiD	0.20686093572227038
fis	ampC	-0.11702655640498039
fis	ampD	0.22760648309780876
fis	anmK	0.19290544004929078
fis	ansA	-0.4538739106006579
fis	ansB	0.03596804559196417
fis	ansP	-0.7290777435614371
fis	apbE	-0.6319003339557009
fis	aphA	0.7241855306623168
fis	appA	-0.0010954404616162344
fis	appB	0.010986113967365277
fis	appC	-0.0015592527004152999
fis	apt	-0.5565170351027268
fis	araA	0.14041777997180466
fis	araB	0.263418090494217
fis	araD	0.2919882734852267
fis	araE	-0.15355927683955176
fis	araH_1	0.17439051677695772
fis	araH_2	0.17924642909536867
fis	arcB	0.004547172986555902
fis	arfB	-0.09016866013484846
fis	argA	-0.43348250947286926
fis	argB	0.36459982336818203
fis	argC	0.2864513044304422
fis	argE	0.19602355366063437
fis	argH	0.11950718516341377
fis	argK	0.26915887769343394
fis	argP	0.27912015518750877
fis	argR	-0.3595589563498157
fis	argS	-1.0444042781336909
fis	arnF	-0.13203679773309826
fis	aroB	-0.03863303453839914
fis	aroC	-0.17838553141209545
fis	aroG	0.3946063297803073
fis	aroH	-0.5034362408879984
fis	aroK	-0.23334841280586
fis	aroL	0.38818803172932065
fis	aroP	0.5041507700180282
fis	arsB	-0.21450601735290759
fis	artI	-0.43337788514491404
fis	artM	0.13309539090710815
fis	ascG	-0.36715312488301366
fis	asd	0.8498038235409727
fis	asmA	-0.16733584194097204
fis	asnS	-0.39687788762013376
fis	aspA	0.5989255848073183
fis	aspC	-0.3336532020942749
fis	aspS	-0.6499248431167156
fis	astB	-0.19608947022574544
fis	atl	0.5048041004507379
fis	atoD	-0.14408563855886755
fis	atoE	-0.192990875171604
fis	atpA	0.0065398997831148204
fis	atpE	-0.0818611843242624
fis	atpF	-0.045217711587775586
fis	b0105	-0.2847977737586304
fis	b0165	0.8124570125204983
fis	b0501	-0.5052938847089491
fis	b1052	-0.4984639917270398
fis	b1354	-0.20034062113326512
fis	b1364	-0.6008852744663244
fis	b1425	-0.17635736855044315
fis	b1903	0.388895075332381
fis	b2084	-0.4571993990904808
fis	b2653	-0.18026769480033558
fis	b3004	-0.3355761792088654
fis	bacA	-0.13253434939688574
fis	bamB	-0.1319601433936004
fis	bamC	-0.18547028212155875
fis	barA	-0.12953673876588503
fis	bax	0.5392375179937857
fis	bcp	-0.16549614509654753
fis	bcr	-0.47977902897519065
fis	bcsE	0.7249126423796326
fis	bcsG	0.5840980190457847
fis	bcsZ	0.12854071081275778
fis	betT	0.25767807335741183
fis	bfd	-0.08836624899923642
fis	bglA	-0.2024276824137187
fis	bglH	0.24841757870195552
fis	bglX	-0.38599583782051977
fis	bhsA	-0.012289819387996942
fis	bioA	-0.6830645561717261
fis	bioB	-0.7461082677560849
fis	bioF	-1.1559610203819752
fis	bioH	-0.23287390711639633
fis	birA	-0.18832461998789937
fis	bluR	-0.2340536741658629
fis	brnQ	-0.36129336064702927
fis	bssR	-0.879454354496219
fis	bssS	3.073371725182578
fis	btuB	-0.043091047557852126
fis	btuC	-0.4356894965986939
fis	btuD	-0.23798136220982924
fis	btuE	-0.30554265340857284
fis	caiC	-0.32393493040642285
fis	caiF	0.2831174818779682
fis	caiT	0.05945338117680877
fis	can	-0.4354628916538501
fis	carB	0.6771745409978731
fis	cas2	-0.4557839955870448
fis	casC	0.2975912144200057
fis	cbeA	-0.2608465914183749
fis	cbl	-0.2220394072175355
fis	cbpA	0.08487392340930171
fis	cbpM	0.2548380227518011
fis	cbrA	-0.10691461954090656
fis	cbrB	-0.21287808854542098
fis	cca	0.06674621651764277
fis	ccmA	0.17975217609859598
fis	ccmB	-0.22857657729327446
fis	ccmC	-0.17859155796035345
fis	ccmF	-0.31110229738850426
fis	ccmG	-0.34126117380705784
fis	ccmH	-0.40325535569198684
fis	cdaR	0.49712829549825077
fis	cdh	-0.052956102900409245
fis	cedA	-0.4534619470359885
fis	cfa	-0.38691834521962004
fis	chaA	-0.6685184313164857
fis	chaB	0.1454678445485812
fis	chaC	-0.6102496138390253
fis	chbA	-0.1311118116207579
fis	chbB	0.15128181548151992
fis	chbR	-0.12385181845803975
fis	cheA	1.8868899865755606
fis	cheB	1.6552636371371996
fis	cheR	1.0839724520162741
fis	cheW	1.7522429325554243
fis	cheY	0.8650698460235461
fis	cheZ	1.983124124985569
fis	chiA	0.20984794856870423
fis	cho	-0.5939132728315423
fis	chpB	-0.17980181589250085
fis	citD	0.21601890573836016
fis	citE	0.23301004774239778
fis	citF	0.13569639035058473
fis	citG	0.08904350204731376
fis	citX	0.08262935837385026
fis	clcB	-0.1395452741695963
fis	clpB	0.21881987573209324
fis	clpS	0.32877499431808127
fis	clsA	0.28873430292738395
fis	cmk	-0.16683501128859168
fis	cmoA	-1.2448037651809376
fis	cmoB	-1.0042928273175937
fis	coaD	-0.07566371322553576
fis	coaE	-0.10786038092781204
fis	cobU	-0.14757641110051956
fis	corA	-0.5313369874175164
fis	cpsG	0.08743169339589585
fis	cptA	-0.14833160528788603
fis	cptB	-0.15053815468736648
fis	cpxA	0.1533941909096688
fis	crcB	-0.4471405328739854
fis	creD	-0.6769361458721194
fis	crl	0.7654522317315591
fis	crp	0.9675861532307432
fis	crr	-0.28587534258692254
fis	csdL	-0.1665363856979406
fis	csgC	0.6617075452536789
fis	csgF	0.2830574636853519
fis	csgG	-0.5631088003778456
fis	csiR	0.17192484542978545
fis	cspC	0.37118726092310206
fis	cspE	0.25121767255337407
fis	cspF	-0.22768593762893655
fis	cspG	0.26817018546722493
fis	csrD	-0.0005602778401230866
fis	cusB	0.3977285325757482
fis	cutC	-0.1592772538817782
fis	cvpA	-0.41544961597847757
fis	cvrA	0.23977318260588112
fis	cybC	-0.08588627659971682
fis	cycA	0.4935317341879556
fis	cydB	-0.5566750464184115
fis	cydC	-0.3986645058856269
fis	cydD	-0.28533897744516107
fis	cynR	-0.0738485672205667
fis	cynS	0.3575116676210814
fis	cyoB	1.1779839018596276
fis	cyoC	1.1199377955989969
fis	cyoD	1.4118758731398222
fis	cyoE	1.2175080143086447
fis	cysB	-0.001834772985938834
fis	cysC	-0.26022592948098067
fis	cysE	0.1836651266530292
fis	cysH	-0.3817952994311789
fis	cysI	-0.22378425411612168
fis	cysK	-0.8678068936981389
fis	cysS	-0.16455331507175272
fis	cysU	-0.42390282765771303
fis	cysW	-0.1867567610102503
fis	cysZ	-1.267050906244662
fis	cytR	0.08980615526738918
fis	dacA	-0.17929574761753353
fis	dadA	0.993446478683702
fis	dadX	0.6323290833450171
fis	dapA	-0.41249837130078393
fis	dapB	0.14622582292286776
fis	dapD	0.6636931319763747
fis	dapE	0.45049913743933373
fis	dapF	0.2929090169329518
fis	dbpA	-0.2409220890793218
fis	dcm	-0.44424344502455926
fis	dcp	-0.21293279004927904
fis	dctA	0.8455393518446681
fis	dctR	0.11487119461630292
fis	dcuA	0.24285171025223912
fis	dcuC	0.11782868313261669
fis	dcuD	-0.11909473380228534
fis	dcuR	0.3257473999601337
fis	ddlA	0.10086510481943094
fis	ddlB	0.18972361931817316
fis	ddpB	-0.1639667602438239
fis	ddpC	-0.0265036347916286
fis	ddpF	-0.37494273474943157
fis	dedA	-0.4941399728606323
fis	dedD	-0.1291095342401851
fis	degP	0.707890706116564
fis	degQ	0.2257530938275824
fis	degS	0.1873519563285096
fis	deoA	0.36967613061138904
fis	deoC	0.14234533585381468
fis	der	-0.10118086786749673
fis	dfp	-0.5792315189187818
fis	dgkA	-0.06165831554545012
fis	dgoA	-0.1520536534095945
fis	dgoK	-0.030576809363588864
fis	dgoR	-0.08379422165265706
fis	dgt	0.2699556852838037
fis	dhaM	0.36978841872772983
fis	dhaR	-0.052126912413067224
fis	dicA	-0.2474245089503824
fis	dicB	-0.09500283682288145
fis	dicC	-0.19100802209724707
fis	dinD	-0.4337292934002476
fis	dinI	0.13466097631151416
fis	dinJ	-1.0478316678867914
fis	djlB	0.20883863413135498
fis	djlC	0.15392457866233797
fis	dkgA	0.259217525750153
fis	dkgB	-0.4415280462299788
fis	dksA	0.44652497969638394
fis	dld	-0.5210064057336055
fis	dmlR	0.4958577862383535
fis	dmsB	0.2460752636837406
fis	dmsC	0.34648159460142713
fis	dmsD	-0.6020977491936981
fis	dnaA	-0.18047213650274252
fis	dnaB	-0.12071224682862249
fis	dnaC	-1.1380391745883114
fis	dnaE	-0.36214786372950397
fis	dnaG	-0.2153354866698784
fis	dnaK	0.11046069273088367
fis	dnaQ	-0.415723963063764
fis	dnaT	-0.1609756890359929
fis	dnaX	0.0002730221397435174
fis	dppA	0.8557494975335189
fis	dppD	0.3430113387622775
fis	dps	-0.3434549521911713
fis	dsbA	-0.1547308227064244
fis	dsbC	-0.30349201155704186
fis	dsdA	0.2768064212831845
fis	dsdX	0.3666596934715269
fis	dsrB	0.072163139185032
fis	dtd	0.4715329580829195
fis	dtpD	0.10274692726534376
fis	dusA	-0.2297878086111184
fis	dusB	-0.7257977001995671
fis	dusC	-1.010578804802691
fis	dut	-0.5475402344679794
fis	dxs	0.16409825811267795
fis	eamA	-0.06316111465358484
fis	eamB	-0.3257661590266754
fis	ebgA	0.07850985082907326
fis	ebgR	0.23340652372979545
fis	eco	-0.6902329388026047
fis	ecpE	-0.1554263932264403
fis	efeB	-8.055941120338619e-05
fis	efeO	-0.48560320160094467
fis	efeU_1	-0.36967027407775704
fis	efeU_2	-0.1961445463236557
fis	elaA	-0.25838909468607035
fis	elfA	-0.9825248893856179
fis	emtA	-0.16092851345794568
fis	entB	-0.29990225307159557
fis	entC	-0.12076874518874321
fis	entS	-0.2620255771416206
fis	envZ	0.252827909248891
fis	epmA	-1.195421360589468
fis	epmC	-0.12560486719193334
fis	eptB	0.5898402479749213
fis	era	-0.3037813793816527
fis	erpA	-0.255965608358993
fis	essD	0.5922229720895459
fis	etk	-0.21136366961306147
fis	etp	-0.15629980482288736
fis	eutD	0.026244305617374827
fis	eutG	-0.25434631637101046
fis	eutP	0.09377309038032688
fis	eutR	-0.14247252370974978
fis	evgA	0.5160501164474035
fis	evgS	0.36421254381615803
fis	exbB	-0.12332824978552683
fis	exbD	-0.3700723541505223
fis	exuT	0.23086556175348905
fis	fabA	-0.07290249632623469
fis	fabB	-0.19417633098532971
fis	fabI	-0.08909229888363876
fis	fabR	0.14802399906408473
fis	fabZ	-0.35217908814045934
fis	fadD	-0.5489272667227806
fis	fadE	0.31505696386277887
fis	fadL	-1.5408478432654604
fis	fadR	-0.05448892432589857
fis	fau	-0.2625394502567044
fis	fbaB	-0.4686055257317027
fis	fdhE	0.47771389509580015
fis	fdhF	-0.026390184983033714
fis	fdnI	0.1988556874403954
fis	fdoG	0.7184230716920469
fis	fdoH	0.8938078029152834
fis	fdoI	0.46917051393552794
fis	fdrA	0.19779195010386824
fis	fdx	-0.19335791841462216
fis	feaB	-0.4193186469418501
fis	fecA	0.6427058034489848
fis	fecB	0.5154958747865788
fis	fecD	0.3088029599182833
fis	fecI	-0.01606008135484553
fis	fecR	-0.1007237558468001
fis	feoA	-1.2957431584074852
fis	feoB	-1.2187603638696738
fis	feoC	-0.2979008199274748
fis	fepB	-0.12804548171633381
fis	fepD	-8.278307755001699e-06
fis	fepE	0.16640947528983335
fis	ffh	-0.25750073518921973
fis	fhlA	0.04852728532610036
fis	fhuB	0.3738552982852347
fis	fhuC	0.051237349761706054
fis	fhuD	0.6134392306300199
fis	fhuF	0.05891819755258978
fis	fieF	-0.25743240670233797
fis	fimA	-1.4574185042215375
fis	fimB	0.49786170856962303
fis	fimD	-0.3369550648761166
fis	fimZ	0.2781752316396225
fis	fis	3.436902645249486
fis	fldA	-0.41022885099451756
fis	fldB	-0.1136847266197917
fis	flgA	0.461164032677672
fis	flgB	1.5491424990122464
fis	flgC	1.1618779899319598
fis	flgD	1.2246004521301417
fis	flgE	1.3573294877778623
fis	flgF	1.2894608086972577
fis	flgG	1.3510332067502895
fis	flgH	1.7796304645624053
fis	flgI	1.2508685139866027
fis	flgJ	0.9044006755878305
fis	flgK	2.3766809832389098
fis	flgL	1.7227078017621473
fis	flgM	1.1763916890443125
fis	flgN	1.3374058980297656
fis	flhA	0.8704722688098084
fis	flhB	0.2802481834609621
fis	flhC	0.02454193205174112
fis	flhE	0.664178389095947
fis	fliA	0.7117483513229065
fis	fliC	2.9085581425987685
fis	fliD	2.097310228469476
fis	fliE	1.0745054144833117
fis	fliF	1.150285558547059
fis	fliG	1.0236791218937207
fis	fliH	1.360244744678799
fis	fliI	1.1286547966656462
fis	fliJ	1.1065352147269154
fis	fliK	1.5988749088063392
fis	fliL	1.7831715885029955
fis	fliM	1.808454576049768
fis	fliN	1.5852527258854217
fis	fliO	2.0801321387660123
fis	fliP	2.0088585844020512
fis	fliQ	2.223635265894257
fis	fliR	3.0188495833021656
fis	fliS	1.1133935989080348
fis	fliT	0.8726895946848119
fis	fliZ	1.0080627758803695
fis	flk	-0.2518966913275126
fis	flxA	2.8581616438587623
fis	folA	-0.4623721969253925
fis	folB	-0.5547203575982236
fis	folC	-0.5045041431738211
fis	folD	-0.29269944748152715
fis	folE	-0.35352935060143087
fis	folM	-0.4625986622315597
fis	folX	-0.27101239777509595
fis	frc	-0.36690562828222806
fis	frdA	0.7162349606248659
fis	frdB	1.1138724066116774
fis	frdC	1.0567136290857466
fis	frdD	0.6448752399165484
fis	frmA	0.07045742764137074
fis	frmR	0.2803935145538065
fis	fruA	0.08224374137377301
fis	fruB	0.4493067842386213
fis	fruK	0.19818994261977432
fis	fruL	-0.2122038513704469
fis	frvR	0.16321265531810353
fis	frwD	0.12635522373579758
fis	fryB	0.08351716740672283
fis	fsaA	0.18778487321937024
fis	ftnA	0.015698769230272427
fis	ftnB	0.3206449731170577
fis	ftsE	0.15464280937051197
fis	ftsH	0.49888407354780806
fis	ftsI	0.17272329098786812
fis	ftsL	0.11951164303649524
fis	ftsN	-0.09743841377403492
fis	ftsP	-0.15837011012784402
fis	fucI	0.2383715162969386
fis	fucK	0.01745774304395502
fis	fucP	0.27142829334789714
fis	fucU	0.32124233746867065
fis	fumA	0.7028436651527432
fis	fumB	0.2216772770999138
fis	fumC	0.0803346571768981
fis	fxsA	0.1373747404401235
fis	gabP	-0.08129153727382304
fis	gadB	0.37812080206282456
fis	gadE	-0.00010745886266927701
fis	galE	0.4483561846997564
fis	galK	0.7524661759708646
fis	galM	0.3110881963743114
fis	galP	1.0463397275223745
fis	galR	0.4872299249401217
fis	galT	0.8092589225920183
fis	gapA	0.002915122355794822
fis	garD	0.08461020702967073
fis	garK	0.02016322872255033
fis	garL	0.06147750302592092
fis	garR	0.02688500998750346
fis	gatA	1.767209283055667
fis	gatB	1.0105283246625665
fis	gatC	1.2115975614196066
fis	gatD	0.7019895799416037
fis	gatY	0.1830976856898584
fis	gatZ	1.4782580396864802
fis	gcvH	0.8061325954414859
fis	gcvP	0.7972379190767191
fis	gcvR	0.08607194658123556
fis	gcvT	0.9541541882808176
fis	gdhA	0.08008168491309721
fis	gfcA	0.11360237209794932
fis	gfcD	-0.07571058709451578
fis	gfcE	-0.18654240465669794
fis	ghrA	-0.5166852958067808
fis	glcB	-0.45511011865660406
fis	glcF	-0.21882651182008053
fis	glgA	0.4259298544342637
fis	glgB	0.2780154126650669
fis	glgP	0.07995803889320335
fis	glgS	1.140802527657188
fis	glk	0.1550556405623091
fis	glmM	0.38286844817826793
fis	glmS	0.22037849810785284
fis	glmU	0.5114352478345483
fis	glnA	0.6814784187486201
fis	glnB	0.265704635937625
fis	glnG	0.28241513056659645
fis	glnL	0.5355454859459607
fis	glnP	0.28579107074213733
fis	glnQ	0.38525114840358476
fis	gloA	-0.5657778528132759
fis	gloB	-0.10355536840574198
fis	glpA	0.6865368125720795
fis	glpB	0.3226098342602582
fis	glpC	0.6252535982334306
fis	glpD	0.4741972307803268
fis	glpE	-0.04247114438548605
fis	glpF	0.7334847050147405
fis	glpK	0.9026652206785842
fis	glpQ	0.7251409420125228
fis	glpT	0.626373724288741
fis	glpX	0.4828128502471465
fis	glrK	-0.379402604296365
fis	gltA	0.5009230063559622
fis	gltI	0.8985862495481095
fis	gltK	0.3886890237158386
fis	gltP	1.1534945287988592
fis	gltS	-0.9709694303935307
fis	gltX	-0.03427166270976804
fis	gluQ	0.4224711223989576
fis	glvB	-0.1141571999840146
fis	glvC	-0.3776396833198388
fis	glxR	0.25163097596161216
fis	glyA	-0.441792563756468
fis	glyQ	-0.043455866012225265
fis	glyS	-0.1688581046563806
fis	glyU	1.2236649278737826
fis	gmk	-0.08901979642446654
fis	gmm	-0.4235807662484155
fis	gnd	-0.3932473727898633
fis	gntK	-0.18707514479261464
fis	gntP	0.1742928744173553
fis	gntU_1	-0.2909046598019102
fis	gntU_2	-0.0623834938667218
fis	gntX	-0.20489506042517458
fis	gor	0.013502106003615654
fis	gph	-0.14171236170991117
fis	gpmM	-0.8559664778439051
fis	gpp	0.46500696589304386
fis	gpsA	0.3791486988933455
fis	gpt	-1.0888607159066528
fis	greA	-0.152266176869208
fis	greB	0.15831713149778318
fis	groL	0.18002421108432978
fis	grxB	-0.2881992730534024
fis	grxD	-0.5695538296345348
fis	gshB	-0.1374797138439971
fis	gsiD	0.16818577238621515
fis	gsk	-1.3018158217624896
fis	gspB	-0.2805051215948073
fis	gspC	0.05411598227647554
fis	gspF	0.1184008870097488
fis	gspH	0.2101657175888321
fis	gspI	0.11813738235475044
fis	gspO	-0.38441177601872184
fis	gss	-0.6687112372032322
fis	gstA	-0.6825329436309023
fis	gstB	-0.4163515102120644
fis	guaA	-0.7285243164943432
fis	guaB	-0.8303513657361443
fis	gudD	-0.23242349712283528
fis	gutM	0.5888746977063913
fis	gyrA	-0.06607414762804689
fis	gyrB	0.0016031274064839342
fis	hcaT	-0.11691595116223241
fis	hchA	-0.567513503209011
fis	hdeA	0.36977522661530776
fis	hdeD	0.5040898062989961
fis	hdfR	0.20996417346192087
fis	hdhA	0.1801358098611329
fis	hemB	-0.3777234173087974
fis	hemC	0.2515446927880917
fis	hemE	-0.4228670150580479
fis	hemH	-0.16794247118342695
fis	hemL	-0.3092689412686571
fis	hemN	-0.6692940798625665
fis	hemX	0.20164088859959667
fis	hemY	0.19666158157472552
fis	hflC	0.18813455318129887
fis	hflD	-0.6695014118197155
fis	hha	0.2759900522308128
fis	hicB	-0.7865339104270921
fis	higA	-0.08268148363815389
fis	higB	-0.557001330345191
fis	hinT	0.21619770061339355
fis	hipA	-0.12354186116412473
fis	hipB	-0.2936807620014755
fis	hisA	-0.4078483223135608
fis	hisC	-0.4701319936228414
fis	hisF	-0.6691420230012425
fis	hisI	-0.4208495315710539
fis	hisJ	-0.3049348120578172
fis	hisL	0.4951886351230727
fis	hlyE	-0.12205414624202532
fis	hmp	0.19518582634856085
fis	hofQ	-0.2243717411614211
fis	holB	-0.37594987966420995
fis	holD	-0.38659578344402945
fis	holE	-0.5123329098226475
fis	hscA	-0.0888868897511286
fis	hscB	-0.34233038946114436
fis	hsdM	0.17887298366866913
fis	hsdR	0.5858788711768373
fis	hsdS	0.461783826661828
fis	hslJ	-1.4550114044548081
fis	hsrA	0.19986985916972305
fis	htpG	0.5746568740626726
fis	htrL	-0.8443190353129134
fis	hupA	0.8084506903047358
fis	hyaA	0.10702380004347616
fis	hyaB	0.015770127949688673
fis	hyaC	-0.07168943146598794
fis	hyaD	-0.21795187517012707
fis	hyaE	-0.07929614110545372
fis	hyaF	-0.044191589296950586
fis	hybA	0.058147079977177434
fis	hybB	0.02380963024037296
fis	hybC	0.08985941047458991
fis	hybD	0.28043934453523256
fis	hybE	0.2159103404669253
fis	hybF	0.09545684654096369
fis	hybG	0.10095547809707736
fis	hybO	0.03888194220419353
fis	hycA	0.02822524403134708
fis	hycB	0.055711588911525556
fis	hycC	0.20794264806902885
fis	hycD	0.012693090102379049
fis	hycE	-0.02198752848773691
fis	hycF	0.022325278616010663
fis	hycG	-0.0036726635015662383
fis	hycH	0.06891626025806336
fis	hycI	0.008646904780198379
fis	hydN	-0.11186705965834232
fis	hyfE	-0.3338720324615823
fis	hyfG	-0.2868642088004626
fis	hyfI	0.09749004623358311
fis	hyfR	-0.09111328136627397
fis	hypA	0.016393583068917583
fis	hypC	0.14301272399218204
fis	hypD	0.06631452953160402
fis	hypE	0.02481827451926775
fis	hypF	0.058191853486298024
fis	ibaG	-0.2173584728766235
fis	ibpA	0.2787288982603192
